date,product_id,sales,category,region,price,discount,rating,views,clicks,ProductID,profit
2053-02-10,P004,52.0,A,West,73.38,26.94,4.0,650.0,205.0,,
2053-02-11,P006,71.0,D,West,14.79,4.99,1.0,2276.0,20.0,,
2053-02-12,P015,57.0,B,West,35.42,1.87,3.0,4201.0,379.0,,
2053-02-13,P002,60.0,B,South,95.41,3.77,1.0,199.0,64.0,,
2053-02-14,P004,56.0,C,North,78.31,3.9,2.0,1691.0,11.0,,
2053-02-15,P014,63.0,D,South,14.92,8.64,3.0,3065.0,265.0,,
2053-02-16,P004,67.0,A,North,58.67,19.63,3.0,2499.0,195.0,,
2053-02-17,P018,70.0,D,South,68.38,5.88,1.0,3347.0,121.0,,
2053-02-18,P020,62.0,B,North,97.58,2.47,4.0,4607.0,427.0,,
2053-02-19,P016,78.0,B,East,74.48,54.4,4.0,2092.0,47.0,,
2053-02-20,P009,66.0,A,South,67.48,7.6,3.0,444.0,168.0,,
2053-02-21,P008,60.0,A,West,91.77,5.71,5.0,2333.0,252.0,,
2053-02-22,P011,70.0,D,West,69.48,10.21,2.0,993.0,465.0,,
2053-02-23,P014,87.0,E,South,93.89,12.5,2.0,1660.0,223.0,,
2053-02-24,P017,71.0,B,North,54.35,12.0,2.0,1876.0,445.0,,
2053-02-25,P013,64.0,B,South,74.67,44.92,5.0,223.0,202.0,,
2053-02-26,P008,52.0,E,West,66.86,17.52,2.0,1382.0,336.0,,
2053-02-27,P014,65.0,D,West,59.73,24.99,5.0,1386.0,421.0,,
2053-02-28,P011,70.0,C,West,39.17,4.0,4.0,1612.0,236.0,,
2053-03-01,P009,64.0,C,South,91.34,42.07,2.0,1834.0,307.0,,
2053-03-02,P008,51.0,B,South,34.3,17.65,5.0,4950.0,326.0,,
2053-03-03,P014,59.0,C,East,24.35,2.79,5.0,3350.0,497.0,,
2053-03-04,P015,82.0,D,North,74.08,36.41,2.0,392.0,384.0,,
2053-03-05,P001,82.0,C,East,59.19,14.66,1.0,458.0,450.0,,
2053-03-06,P012,59.0,A,West,33.66,14.36,3.0,4687.0,283.0,,
2053-03-07,P005,74.0,D,East,88.33,37.62,3.0,4722.0,268.0,,
2053-03-08,P014,56.0,E,West,35.76,8.57,5.0,2151.0,446.0,,
2053-03-09,P016,82.0,B,North,15.74,3.51,4.0,1534.0,172.0,,
2053-03-10,P019,70.0,D,East,11.38,1.4,3.0,4405.0,308.0,,
2053-03-11,P016,77.0,C,West,93.06,30.83,1.0,1132.0,179.0,,
2053-03-12,P007,50.0,D,East,46.2,5.31,2.0,3580.0,15.0,,
2053-03-13,P003,74.0,E,South,29.21,4.91,4.0,2230.0,300.0,,
2053-03-14,P008,67.0,D,South,61.04,19.48,3.0,1137.0,466.0,,
2053-03-15,P014,76.0,E,North,53.91,17.63,2.0,4129.0,285.0,,
2053-03-16,P020,77.0,E,North,99.99,47.39,2.0,3442.0,471.0,,
2053-03-17,P003,68.0,D,East,89.97,11.1,2.0,2206.0,268.0,,
2053-03-18,P011,61.0,B,North,34.4,0.87,4.0,1075.0,189.0,,
2053-03-19,P014,75.0,B,North,72.79,13.56,2.0,2586.0,464.0,,
2053-03-20,P002,67.0,C,South,44.85,29.79,5.0,4858.0,328.0,,
2053-03-21,P004,59.0,D,East,42.8,10.74,4.0,2257.0,129.0,,
2053-03-22,P005,58.0,D,South,43.04,5.64,3.0,1564.0,402.0,,
2053-03-23,P019,53.0,A,South,67.53,8.78,3.0,1502.0,250.0,,
2053-03-24,P010,62.0,B,South,58.42,36.23,4.0,1494.0,204.0,,
2053-03-25,P002,78.0,E,East,77.95,35.0,5.0,4332.0,477.0,,
2053-03-26,P003,69.0,A,East,23.77,4.66,4.0,3688.0,329.0,,
2053-03-27,P015,62.0,D,East,48.29,8.44,1.0,1949.0,268.0,,
2053-03-28,P019,75.0,A,South,87.43,15.9,1.0,2575.0,240.0,,
2053-03-29,P002,59.0,B,North,10.28,3.94,4.0,2407.0,276.0,,
2053-03-30,P003,68.0,D,East,66.11,14.41,2.0,1766.0,328.0,,
2053-03-31,P012,66.0,B,North,80.72,53.95,2.0,4828.0,15.0,,
2053-04-01,P014,75.0,A,South,44.55,8.26,4.0,1556.0,51.0,,
2053-04-02,P017,52.0,C,West,89.53,9.58,2.0,2952.0,342.0,,
2053-04-03,P016,59.0,E,East,76.21,17.24,2.0,2843.0,251.0,,
2053-04-04,P017,51.0,E,North,64.54,10.72,4.0,1870.0,60.0,,
2053-04-05,P009,65.0,C,East,27.85,1.55,5.0,533.0,469.0,,
2053-04-06,P003,80.0,C,South,70.31,1.38,2.0,1893.0,370.0,,
2053-04-07,P014,62.0,C,East,85.04,17.51,3.0,1067.0,478.0,,
2053-04-08,P003,62.0,B,South,75.69,27.84,5.0,3608.0,160.0,,
2053-04-09,P006,76.0,D,West,61.74,32.13,4.0,4480.0,54.0,,
2053-04-10,P019,78.0,C,South,74.31,20.65,5.0,2597.0,273.0,,
2053-04-11,P013,66.0,B,West,97.92,21.89,1.0,854.0,326.0,,
2053-04-12,P005,74.0,A,West,10.97,0.96,3.0,415.0,184.0,,
2053-04-13,P001,57.0,A,West,69.75,25.83,1.0,621.0,412.0,,
2053-04-14,P012,81.0,C,North,81.37,2.27,4.0,2644.0,151.0,,
2053-04-15,P015,89.0,A,South,67.5,20.94,1.0,1074.0,98.0,,
2053-04-16,P019,73.0,C,West,34.58,7.36,3.0,1445.0,76.0,,
2053-04-17,P002,46.0,A,South,84.05,26.42,1.0,1635.0,46.0,,
2053-04-18,P003,62.0,A,East,92.2,13.59,3.0,627.0,82.0,,
2053-04-19,P007,73.0,D,South,71.52,2.37,5.0,2200.0,428.0,,
2053-04-20,P011,63.0,D,South,55.99,13.13,1.0,517.0,272.0,,
2053-04-21,P010,80.0,A,South,42.97,6.99,2.0,4741.0,411.0,,
2053-04-22,P008,73.0,D,South,39.71,8.48,3.0,4751.0,119.0,,
2053-04-23,P002,60.0,C,North,75.09,30.43,2.0,3452.0,369.0,,
2053-04-24,P014,68.0,E,West,64.64,26.65,3.0,1052.0,83.0,,
2053-04-25,P013,58.0,C,West,24.12,3.12,5.0,445.0,344.0,,
2053-04-26,P007,65.0,D,West,22.7,3.96,5.0,2560.0,255.0,,
2053-04-27,P009,62.0,B,East,16.4,4.7,4.0,4773.0,214.0,,
2053-04-28,P007,79.0,A,East,71.52,7.59,3.0,1664.0,184.0,,
2053-04-29,P001,88.0,D,South,38.29,15.22,4.0,2105.0,346.0,,
2053-04-30,P001,53.0,D,North,11.82,1.75,4.0,2290.0,393.0,,
2053-05-01,P006,48.0,D,North,40.39,29.34,1.0,4367.0,85.0,,
2053-05-02,P001,65.0,C,South,84.89,36.7,5.0,289.0,280.0,,
2053-05-03,P016,52.0,A,South,32.29,10.07,3.0,4213.0,329.0,,
2053-05-04,P003,68.0,E,West,67.02,4.32,1.0,2905.0,150.0,,
2053-05-05,P013,75.0,D,East,49.57,24.73,4.0,4088.0,84.0,,
2053-05-06,P004,82.0,B,East,59.4,25.4,3.0,673.0,207.0,,
2053-05-07,P017,69.0,A,East,63.62,14.81,2.0,4593.0,142.0,,
2053-05-08,P010,65.0,E,East,50.93,8.66,5.0,2335.0,131.0,,
2053-05-09,P004,47.0,B,South,15.21,2.39,4.0,1258.0,335.0,,
2053-05-10,P020,68.0,E,South,61.09,11.37,4.0,527.0,390.0,,
2053-05-11,P012,68.0,E,East,45.78,26.63,4.0,4141.0,383.0,,
2053-05-12,P013,74.0,A,West,27.99,2.49,1.0,4177.0,230.0,,
2053-05-13,P004,60.0,C,West,90.69,20.8,2.0,300.0,234.0,,
2053-05-14,P016,63.0,B,West,76.25,34.55,5.0,2180.0,228.0,,
2053-05-15,P019,52.0,D,East,35.57,3.03,2.0,885.0,79.0,,
2053-05-16,P007,44.0,E,West,58.51,19.03,2.0,3860.0,295.0,,
2053-05-17,P001,56.0,B,South,96.68,11.53,5.0,4904.0,380.0,,
2053-05-18,P016,52.0,A,East,32.09,14.85,2.0,4306.0,382.0,,
2053-05-19,P002,71.0,B,West,95.26,19.85,2.0,2478.0,54.0,,
2053-05-20,P001,62.0,D,South,71.5,9.69,5.0,4509.0,256.0,,
2053-05-21,P014,62.0,D,East,58.68,5.87,2.0,730.0,420.0,,
2053-05-22,P020,57.0,A,South,98.49,5.77,4.0,2666.0,146.0,,
2053-05-23,P005,35.0,B,West,40.03,6.99,1.0,3579.0,496.0,,
2053-05-24,P015,82.0,C,North,35.04,20.68,1.0,1806.0,318.0,,
2053-05-25,P010,57.0,C,West,40.56,7.34,5.0,663.0,72.0,,
2053-05-26,P002,63.0,E,South,77.58,17.48,3.0,2273.0,59.0,,
2053-05-27,P011,53.0,E,North,40.33,5.87,3.0,2190.0,12.0,,
2053-05-28,P016,77.0,B,North,19.25,6.39,1.0,352.0,33.0,,
2053-05-29,P019,69.0,E,East,67.99,11.68,3.0,3891.0,87.0,,
2053-05-30,P004,59.0,D,North,30.07,4.99,5.0,866.0,50.0,,
2053-05-31,P010,63.0,A,East,10.37,4.18,1.0,3389.0,35.0,,
2053-06-01,P012,84.0,E,North,27.92,1.17,4.0,2292.0,300.0,,
2053-06-02,P002,66.0,C,North,83.72,9.46,4.0,164.0,163.0,,
2053-06-03,P002,65.0,D,East,94.62,44.22,3.0,2086.0,269.0,,
2053-06-04,P009,58.0,C,South,69.58,11.68,2.0,4928.0,286.0,,
2053-06-05,P012,48.0,E,East,37.94,9.96,5.0,2584.0,341.0,,
2053-06-06,P002,66.0,E,North,49.28,23.89,1.0,2149.0,248.0,,
2053-06-07,P018,70.0,D,West,27.51,3.41,5.0,4588.0,51.0,,
2053-06-08,P016,78.0,C,East,89.27,57.86,5.0,3865.0,194.0,,
2053-06-09,P019,45.0,A,East,69.9,29.57,5.0,649.0,129.0,,
2053-06-10,P015,56.0,A,North,17.6,8.41,3.0,3305.0,237.0,,
2053-06-11,P016,61.0,D,North,43.02,31.16,2.0,1731.0,51.0,,
2053-06-12,P006,67.0,E,West,58.42,5.85,4.0,1288.0,100.0,,
2053-06-13,P015,66.0,D,North,81.76,16.76,3.0,4640.0,205.0,,
2053-06-14,P012,66.0,C,East,92.85,14.08,2.0,3051.0,183.0,,
2053-06-15,P012,71.0,A,East,21.94,2.49,2.0,797.0,113.0,,
2053-06-16,P010,58.0,E,East,85.11,35.29,5.0,393.0,63.0,,
2053-06-17,P015,76.0,C,South,15.92,5.7,1.0,3488.0,383.0,,
2053-06-18,P004,71.0,A,East,31.64,10.23,4.0,1243.0,266.0,,
2053-06-19,P010,64.0,A,South,11.89,7.19,4.0,1597.0,284.0,,
2053-06-20,P019,83.0,B,North,15.74,0.61,3.0,2456.0,274.0,,
2053-06-21,P014,83.0,E,South,12.92,7.64,3.0,3951.0,376.0,,
2053-06-22,P010,76.0,D,East,23.14,11.78,3.0,120.0,363.0,,
2053-06-23,P017,37.0,B,North,88.89,21.22,3.0,987.0,48.0,,
2053-06-24,P011,83.0,A,South,35.54,5.41,3.0,1565.0,117.0,,
2053-06-25,P018,75.0,E,North,53.17,5.14,1.0,3962.0,218.0,,
2053-06-26,P002,87.0,E,North,53.84,5.86,1.0,4305.0,71.0,,
2053-06-27,P011,79.0,B,South,99.57,27.33,2.0,1009.0,254.0,,
2053-06-28,P008,83.0,C,North,42.82,13.67,2.0,806.0,235.0,,
2053-06-29,P019,76.0,C,North,33.86,11.09,3.0,4767.0,264.0,,
2053-06-30,P016,81.0,D,East,96.69,41.38,4.0,1906.0,337.0,,
2053-07-01,P004,87.0,E,West,63.33,33.69,3.0,677.0,301.0,,
2053-07-02,P014,69.0,B,West,36.05,10.69,4.0,1939.0,325.0,,
2053-07-03,P017,51.0,A,North,35.87,17.34,4.0,2930.0,235.0,,
2053-07-04,P011,64.0,C,South,17.77,6.29,1.0,4442.0,375.0,,
2053-07-05,P003,71.0,B,West,60.12,36.8,2.0,4161.0,295.0,,
2053-07-06,P004,68.0,D,South,75.13,45.35,4.0,3966.0,258.0,,
2053-07-07,P013,55.0,D,West,52.72,18.3,2.0,677.0,434.0,,
2053-07-08,P017,51.0,E,East,89.6,18.41,2.0,4994.0,157.0,,
2053-07-09,P020,60.0,D,East,53.56,18.03,3.0,3249.0,23.0,,
2053-07-10,P020,75.0,D,South,41.17,17.86,2.0,466.0,465.0,,
2053-07-11,P010,83.0,C,South,32.57,12.34,5.0,3280.0,92.0,,
2053-07-12,P012,76.0,C,East,31.9,13.96,5.0,2414.0,385.0,,
2053-07-13,P008,78.0,D,South,38.49,18.55,2.0,3106.0,317.0,,
2053-07-14,P003,66.0,E,North,99.28,46.7,5.0,2153.0,133.0,,
2053-07-15,P010,50.0,C,East,42.47,14.72,2.0,2281.0,156.0,,
2053-07-16,P007,62.0,C,East,57.21,29.19,4.0,1852.0,422.0,,
2053-07-17,P010,64.0,D,East,34.72,17.65,1.0,1828.0,312.0,,
2053-07-18,P007,62.0,E,East,22.92,1.28,3.0,4246.0,58.0,,
2053-07-19,P018,68.0,D,North,68.13,44.25,3.0,4625.0,416.0,,
2053-07-20,P020,71.0,A,East,59.07,22.69,3.0,4942.0,29.0,,
2053-07-21,P014,76.0,A,East,16.1,3.84,1.0,4659.0,237.0,,
2053-07-22,P012,64.0,E,South,89.45,30.76,5.0,3589.0,296.0,,
2053-07-23,P008,48.0,A,East,55.69,41.77,2.0,4426.0,27.0,,
2053-07-24,P007,62.0,E,West,40.18,11.86,5.0,3407.0,391.0,,
2053-07-25,P005,67.0,A,South,80.14,24.86,3.0,4748.0,79.0,,
2053-07-26,P001,79.0,B,South,20.09,7.74,2.0,1454.0,395.0,,
2053-07-27,P015,61.0,C,West,52.64,13.71,3.0,100.0,404.0,,
2053-07-28,P009,72.0,D,South,59.39,5.91,2.0,2041.0,255.0,,
2053-07-29,P012,70.0,E,North,79.76,14.31,1.0,2139.0,278.0,,
2053-07-30,P018,67.0,A,East,43.32,4.32,4.0,1876.0,349.0,,
2053-07-31,P011,76.0,B,East,86.95,29.99,1.0,1163.0,229.0,,
2053-08-01,P010,60.0,A,South,72.79,39.63,5.0,3147.0,122.0,,
2053-08-02,P010,61.0,B,East,79.4,19.95,3.0,3863.0,243.0,,
2053-08-03,P018,67.0,D,South,97.22,16.22,1.0,434.0,297.0,,
2053-08-04,P001,61.0,C,East,86.03,41.93,4.0,2754.0,311.0,,
2053-08-05,P020,72.0,C,South,41.21,16.05,3.0,4317.0,370.0,,
2053-08-06,P011,60.0,B,South,68.12,23.86,4.0,3163.0,493.0,,
2053-08-07,P002,69.0,A,South,88.18,19.69,5.0,3412.0,31.0,,
2053-08-08,P011,66.0,C,North,57.26,18.64,3.0,4094.0,288.0,,
2053-08-09,P002,69.0,A,South,71.45,40.78,1.0,3342.0,404.0,,
2053-08-10,P009,62.0,E,North,25.5,5.6,4.0,457.0,269.0,,
2053-08-11,P001,64.0,A,North,83.43,28.14,2.0,4791.0,341.0,,
2053-08-12,P006,68.0,E,West,78.17,35.19,4.0,2467.0,130.0,,
2053-08-13,P002,69.0,E,South,90.0,24.46,5.0,2583.0,76.0,,
2053-08-14,P015,67.0,C,North,73.91,9.91,2.0,4196.0,366.0,,
2053-08-15,P001,84.0,E,West,88.92,13.25,4.0,1801.0,489.0,,
2053-08-16,P018,57.0,A,East,24.6,15.13,3.0,1221.0,431.0,,
2053-08-17,P004,66.0,D,North,83.23,18.81,5.0,2561.0,392.0,,
2053-08-18,P013,51.0,A,North,95.77,7.43,2.0,4696.0,116.0,,
2053-08-19,P004,71.0,B,North,83.4,31.12,5.0,2125.0,134.0,,
2053-08-20,P015,56.0,B,West,65.37,5.62,4.0,3483.0,299.0,,
2053-08-21,P002,64.0,A,West,93.39,11.19,3.0,1712.0,456.0,,
2053-08-22,P009,63.0,B,North,18.5,5.81,2.0,186.0,322.0,,
2053-08-23,P012,70.0,D,South,11.52,2.93,1.0,632.0,102.0,,
2053-08-24,P014,61.0,B,West,96.88,16.64,2.0,3508.0,168.0,,
2053-08-25,P020,61.0,C,West,71.47,19.81,3.0,3307.0,177.0,,
2053-08-26,P004,81.0,D,East,20.27,7.05,3.0,103.0,367.0,,
2053-08-27,P015,70.0,C,East,40.6,0.27,2.0,4830.0,394.0,,
2053-08-28,P004,61.0,C,North,77.39,28.9,3.0,3907.0,418.0,,
2053-08-29,P005,64.0,D,East,77.53,1.92,5.0,3568.0,372.0,,
2053-08-30,P010,83.0,C,South,25.3,10.38,4.0,4899.0,496.0,,
2053-08-31,P012,65.0,B,North,52.31,15.02,5.0,4361.0,81.0,,
2053-09-01,P012,60.0,A,North,82.66,11.57,3.0,1271.0,477.0,,
2053-09-02,P008,60.0,D,West,97.01,64.35,1.0,4705.0,71.0,,
2053-09-03,P004,61.0,A,North,66.03,0.32,1.0,4319.0,205.0,,
2053-09-04,P003,61.0,D,East,67.43,15.5,1.0,3109.0,186.0,,
2053-09-05,P001,54.0,D,North,52.24,22.71,5.0,3702.0,26.0,,
2053-09-06,P018,56.0,C,North,58.52,14.62,3.0,436.0,129.0,,
2053-09-07,P020,59.0,A,East,18.9,10.23,1.0,3592.0,84.0,,
2053-09-08,P014,73.0,B,West,41.46,4.33,1.0,4699.0,393.0,,
2053-09-09,P017,63.0,A,South,55.66,29.57,5.0,2699.0,345.0,,
2053-09-10,P006,65.0,D,East,34.75,3.61,5.0,3158.0,81.0,,
2053-09-11,P006,80.0,B,South,42.38,13.89,5.0,3746.0,400.0,,
2053-09-12,P010,80.0,C,South,97.41,16.78,4.0,2747.0,300.0,,
2053-09-13,P019,64.0,B,South,10.47,2.67,5.0,381.0,82.0,,
2053-09-14,P010,61.0,B,North,37.24,8.91,1.0,3599.0,260.0,,
2053-09-15,P003,58.0,A,South,62.56,45.9,1.0,3850.0,50.0,,
2053-09-16,P001,74.0,D,West,35.11,19.9,5.0,829.0,292.0,,
2053-09-17,P018,65.0,D,West,70.88,30.1,1.0,4908.0,394.0,,
2053-09-18,P015,63.0,D,West,36.93,9.52,3.0,827.0,117.0,,
2053-09-19,P020,59.0,E,North,67.44,8.93,4.0,3152.0,369.0,,
2053-09-20,P004,59.0,C,East,86.49,55.59,1.0,825.0,40.0,,
2053-09-21,P018,70.0,A,West,69.28,50.16,1.0,551.0,461.0,,
2053-09-22,P010,54.0,D,South,14.49,4.49,3.0,2527.0,407.0,,
2053-09-23,P019,77.0,B,North,81.57,7.04,5.0,4669.0,290.0,,
2053-09-24,P017,62.0,E,North,29.15,7.0,1.0,4208.0,435.0,,
2053-09-25,P010,65.0,C,West,67.13,9.41,3.0,1114.0,431.0,,
2053-09-26,P004,54.0,D,South,68.21,10.77,1.0,3291.0,45.0,,
2053-09-27,P005,67.0,E,South,82.34,33.66,5.0,742.0,113.0,,
2053-09-28,P007,64.0,C,West,55.52,12.35,2.0,3473.0,148.0,,
2053-09-29,P019,66.0,B,South,43.84,6.97,3.0,177.0,105.0,,
2053-09-30,P019,82.0,E,North,56.62,18.84,2.0,1291.0,446.0,,
2053-10-01,P008,69.0,A,North,59.12,11.76,3.0,3127.0,212.0,,
2053-10-02,P001,59.0,C,West,83.94,24.85,1.0,1185.0,484.0,,
2053-10-03,P008,60.0,E,South,28.46,11.0,1.0,3548.0,282.0,,
2053-10-04,P019,73.0,E,East,86.21,24.18,5.0,599.0,354.0,,
2053-10-05,P017,80.0,C,West,42.91,18.76,5.0,660.0,394.0,,
2053-10-06,P009,70.0,E,North,76.95,4.43,3.0,4459.0,371.0,,
2053-10-07,P020,74.0,E,West,40.21,9.66,5.0,4101.0,212.0,,
2053-10-08,P016,73.0,C,West,73.8,12.33,4.0,1660.0,282.0,,
2053-10-09,P009,81.0,B,North,81.93,4.52,3.0,1899.0,355.0,,
2053-10-10,P019,47.0,A,East,60.23,8.55,4.0,3473.0,409.0,,
2053-10-11,P016,74.0,C,West,65.76,17.6,3.0,4368.0,457.0,,
2053-10-12,P013,77.0,D,East,73.7,26.85,3.0,601.0,310.0,,
2053-10-13,P019,53.0,E,East,71.96,31.63,3.0,698.0,301.0,,
2053-10-14,P005,58.0,A,North,75.47,10.25,2.0,2830.0,122.0,,
2053-10-15,P002,58.0,A,West,86.47,28.24,2.0,620.0,123.0,,
2053-10-16,P004,60.0,C,West,29.85,18.91,5.0,3468.0,170.0,,
2053-10-17,P012,62.0,D,East,29.33,9.78,1.0,3266.0,104.0,,
2053-10-18,P018,69.0,D,West,97.36,58.78,5.0,1354.0,371.0,,
2053-10-19,P003,76.0,B,East,86.62,25.82,4.0,4665.0,77.0,,
2053-10-20,P019,78.0,D,North,63.25,5.04,3.0,3300.0,316.0,,
2053-10-21,P004,58.0,C,North,10.74,1.46,2.0,3014.0,184.0,,
2053-10-22,P004,58.0,A,North,86.93,38.01,3.0,3237.0,390.0,,
2053-10-23,P016,80.0,A,East,77.64,8.51,3.0,1373.0,229.0,,
2053-10-24,P011,73.0,D,West,96.07,14.69,1.0,4669.0,455.0,,
2053-10-25,P013,68.0,E,West,11.18,3.94,2.0,262.0,132.0,,
2053-10-26,P011,72.0,B,South,12.57,0.32,2.0,1433.0,475.0,,
2053-10-27,P007,67.0,D,South,56.57,16.45,2.0,4571.0,179.0,,
2053-10-28,P014,72.0,C,North,87.04,38.49,4.0,2679.0,375.0,,
2053-10-29,P004,64.0,B,West,99.22,44.56,4.0,1626.0,258.0,,
2053-10-30,P008,70.0,D,East,38.8,16.66,1.0,2112.0,241.0,,
2053-10-31,P012,52.0,B,East,13.27,1.24,4.0,1222.0,75.0,,
2053-11-01,P013,60.0,E,East,27.6,14.08,4.0,1552.0,238.0,,
2053-11-02,P009,60.0,C,West,88.93,24.07,1.0,1685.0,110.0,,
2053-11-03,P009,63.0,D,West,51.98,18.13,1.0,2669.0,460.0,,
2053-11-04,P002,58.0,A,North,86.8,25.4,4.0,1809.0,264.0,,
2053-11-05,P003,62.0,C,South,49.95,19.7,2.0,151.0,108.0,,
2053-11-06,P012,52.0,E,West,14.81,0.32,3.0,3906.0,241.0,,
2053-11-07,P017,72.0,E,East,65.58,23.02,2.0,904.0,233.0,,
2053-11-08,P004,66.0,A,West,49.21,28.56,3.0,1200.0,14.0,,
2053-11-09,P014,50.0,C,South,54.22,1.54,5.0,2208.0,224.0,,
2053-11-10,P009,59.0,D,South,95.41,13.75,3.0,3556.0,131.0,,
2053-11-11,P008,70.0,A,East,51.14,16.15,3.0,512.0,77.0,,
2053-11-12,P001,61.0,D,North,81.69,7.3,3.0,2040.0,492.0,,
2053-11-13,P013,60.0,B,South,15.3,4.72,1.0,4567.0,211.0,,
2053-11-14,P003,66.0,D,South,53.11,3.16,5.0,4367.0,46.0,,
2053-11-15,P014,70.0,B,South,62.8,24.79,3.0,119.0,19.0,,
2053-11-16,P019,53.0,D,South,20.19,6.92,3.0,1701.0,88.0,,
2053-11-17,P006,72.0,B,South,37.2,6.33,4.0,381.0,256.0,,
2053-11-18,P004,59.0,C,West,76.56,15.46,5.0,1520.0,11.0,,
2053-11-19,P020,67.0,E,East,26.55,8.5,4.0,1264.0,80.0,,
2053-11-20,P001,67.0,C,West,21.56,8.36,4.0,4347.0,286.0,,
2053-11-21,P010,62.0,A,North,36.93,9.09,4.0,2407.0,50.0,,
2053-11-22,P013,57.0,C,South,87.31,15.37,4.0,3475.0,471.0,,
2053-11-23,P012,64.0,C,North,78.66,26.95,4.0,3590.0,361.0,,
2053-11-24,P011,83.0,E,North,79.91,35.45,2.0,1026.0,64.0,,
2053-11-25,P004,53.0,C,East,39.02,10.23,2.0,4011.0,377.0,,
2053-11-26,P017,84.0,A,West,18.9,2.82,5.0,4128.0,259.0,,
2053-11-27,P015,64.0,C,North,12.88,2.09,5.0,3260.0,252.0,,
2053-11-28,P003,67.0,C,North,62.76,22.51,4.0,2952.0,198.0,,
2053-11-29,P010,56.0,C,North,73.21,10.58,3.0,4017.0,98.0,,
2053-11-30,P014,59.0,C,North,44.01,12.54,2.0,3729.0,144.0,,
2053-12-01,P019,62.0,E,South,57.6,18.92,1.0,1382.0,481.0,,
2053-12-02,P004,56.0,E,East,35.11,4.21,2.0,393.0,346.0,,
2053-12-03,P014,65.0,A,East,42.79,6.96,2.0,3619.0,424.0,,
2053-12-04,P006,63.0,A,East,75.68,6.09,5.0,570.0,71.0,,
2053-12-05,P012,85.0,A,North,74.64,43.89,3.0,173.0,282.0,,
2053-12-06,P002,55.0,C,North,12.53,0.31,2.0,1531.0,463.0,,
2053-12-07,P017,68.0,D,South,94.98,53.8,1.0,4666.0,491.0,,
2053-12-08,P001,69.0,C,North,34.21,12.45,3.0,459.0,112.0,,
2053-12-09,P017,56.0,D,West,91.68,30.78,4.0,3479.0,406.0,,
2053-12-10,P005,74.0,A,West,56.07,9.67,4.0,122.0,363.0,,
2053-12-11,P016,63.0,C,North,54.93,14.25,2.0,860.0,11.0,,
2053-12-12,P014,42.0,A,West,50.56,31.31,2.0,3295.0,218.0,,
2053-12-13,P020,73.0,E,West,93.02,37.77,5.0,1771.0,112.0,,
2053-12-14,P010,56.0,A,East,28.73,10.27,5.0,926.0,498.0,,
2053-12-15,P003,56.0,C,North,65.05,9.34,2.0,302.0,447.0,,
2053-12-16,P003,74.0,E,East,38.6,9.17,5.0,3654.0,14.0,,
2053-12-17,P018,63.0,E,West,92.37,33.98,2.0,1825.0,21.0,,
2053-12-18,P018,76.0,D,East,25.24,9.43,3.0,1842.0,317.0,,
2053-12-19,P004,79.0,B,West,70.86,12.76,2.0,3627.0,308.0,,
2053-12-20,P007,60.0,E,East,47.96,19.54,3.0,2681.0,200.0,,
2053-12-21,P001,75.0,B,North,69.51,17.24,2.0,1541.0,497.0,,
2053-12-22,P016,59.0,A,West,24.18,7.59,5.0,4689.0,256.0,,
2053-12-23,P017,89.0,A,North,45.43,1.89,2.0,2273.0,288.0,,
2053-12-24,P008,60.0,E,South,19.65,2.13,2.0,3178.0,409.0,,
2053-12-25,P006,77.0,D,West,97.19,10.64,1.0,4746.0,59.0,,
2053-12-26,P002,75.0,A,East,29.26,6.62,3.0,2918.0,271.0,,
2053-12-27,P010,70.0,B,South,99.39,4.98,5.0,3770.0,477.0,,
2053-12-28,P017,60.0,E,North,47.66,25.65,5.0,189.0,200.0,,
2053-12-29,P019,65.0,E,North,16.44,6.29,3.0,518.0,313.0,,
2053-12-30,P004,45.0,D,North,11.58,4.27,4.0,3841.0,443.0,,
2053-12-31,P013,69.0,E,South,63.91,25.82,5.0,152.0,360.0,,
2054-01-01,P019,70.0,C,West,65.33,20.39,1.0,4640.0,87.0,,
2054-01-02,P016,68.0,B,West,57.23,5.36,3.0,3905.0,66.0,,
2054-01-03,P013,37.0,C,North,15.98,5.48,1.0,684.0,71.0,,
2054-01-04,P005,54.0,C,North,39.84,13.48,3.0,2722.0,422.0,,
2054-01-05,P012,59.0,B,North,42.32,17.64,5.0,1372.0,451.0,,
2054-01-06,P007,70.0,E,South,73.43,27.76,5.0,3480.0,252.0,,
2054-01-07,P009,70.0,E,South,47.7,18.54,3.0,1966.0,171.0,,
2054-01-08,P005,65.0,C,North,61.57,4.49,3.0,3941.0,231.0,,
2054-01-09,P004,73.0,B,East,35.77,6.3,5.0,363.0,199.0,,
2054-01-10,P010,57.0,A,West,75.34,14.5,2.0,3082.0,110.0,,
2054-01-11,P016,73.0,B,South,14.21,4.58,5.0,2567.0,141.0,,
2054-01-12,P011,72.0,C,West,98.97,17.39,5.0,3361.0,289.0,,
2054-01-13,P009,71.0,B,South,67.73,8.06,1.0,624.0,371.0,,
2054-01-14,P005,65.0,B,East,23.4,10.52,4.0,3365.0,75.0,,
2054-01-15,P011,85.0,A,South,74.57,22.61,1.0,4838.0,119.0,,
2054-01-16,P009,72.0,D,West,80.79,22.7,5.0,1961.0,468.0,,
2054-01-17,P017,57.0,D,East,80.97,38.9,2.0,3247.0,367.0,,
